"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.149364617E1,-3.527482986E1,-2.607678223E1,-2.698425293E1,5.150205918E1
3.150359317E1,-3.515549850E1,-2.617004395E1,-2.695678711E1,5.145336380E1
3.151354017E1,-3.515652084E1,-2.606048584E1,-2.711511230E1,5.148163940E1
3.152348817E1,-3.514760971E1,-2.606744385E1,-2.691461182E1,5.137375231E1
3.153343517E1,-3.515312576E1,-2.613435364E1,-2.685180664E1,5.137865521E1
3.154338217E1,-3.510789871E1,-2.611219788E1,-2.692904663E1,5.137689152E1
3.155332917E1,-3.506570053E1,-2.617472839E1,-2.682012939E1,5.132289061E1
3.156327617E1,-3.517451096E1,-2.603170776E1,-2.670349121E1,5.126375399E1
3.157322317E1,-3.527383804E1,-2.592034912E1,-2.689538574E1,5.137577175E1
3.158317017E1,-3.526944351E1,-2.585774231E1,-2.691650391E1,5.135226057E1
3.159311717E1,-3.513180923E1,-2.594096375E1,-2.682504272E1,5.125193203E1
3.160306417E1,-3.517165756E1,-2.601443481E1,-2.693222046E1,5.137256868E1
3.161301117E1,-3.528194046E1,-2.607904053E1,-2.697229004E1,5.150180684E1
3.162295817E1,-3.488981247E1,-2.551991272E1,-2.687481689E1,5.090010553E1
3.163290617E1,-3.478791428E1,-2.521022034E1,-2.669592285E1,5.058089052E1
3.164285317E1,-3.468223953E1,-2.517272949E1,-2.659158325E1,5.043447580E1
3.165280017E1,-3.483025742E1,-2.512907410E1,-2.649963379E1,5.046630349E1
3.166274717E1,-3.474935532E1,-2.511907959E1,-2.652514648E1,5.041893742E1
3.167269417E1,-3.478351974E1,-2.513398743E1,-2.640515137E1,5.038692875E1
3.168264117E1,-3.508118820E1,-2.565229797E1,-2.668081665E1,5.099604038E1
3.169258817E1,-3.530231094E1,-2.593275452E1,-2.657138062E1,5.123279401E1
3.170253517E1,-3.527738571E1,-2.608561707E1,-2.663757324E1,5.132751376E1
3.171248217E1,-3.529994583E1,-2.609303284E1,-2.679498291E1,5.142862673E1
3.172242917E1,-3.523613358E1,-2.609028625E1,-2.675430298E1,5.136225145E1
3.173237617E1,-3.521194077E1,-2.615605164E1,-2.678991699E1,5.139766008E1
3.174232417E1,-3.518883896E1,-2.624951172E1,-2.683828735E1,5.145468804E1
3.175227117E1,-3.516042709E1,-2.623825073E1,-2.653787231E1,5.127338590E1
3.176221817E1,-3.516042709E1,-2.623825073E1,-2.653787231E1,5.127338590E1
3.177216517E1,-3.514744949E1,-2.611120605E1,-2.668304443E1,5.127497584E1
3.178211217E1,-3.514075089E1,-2.599490356E1,-2.683511353E1,5.129064926E1
3.179205917E1,-3.524037552E1,-2.619824219E1,-2.671325684E1,5.139873589E1
3.180200617E1,-3.520587540E1,-2.625268555E1,-2.692520142E1,5.151333451E1
3.181195317E1,-3.507325363E1,-2.616152954E1,-2.688183594E1,5.135359629E1
3.182190017E1,-3.513777542E1,-2.624101257E1,-2.697436523E1,5.148660391E1
3.183184717E1,-3.519269180E1,-2.629940796E1,-2.695526123E1,5.154386989E1
3.184179417E1,-3.505571365E1,-2.603359985E1,-2.688482666E1,5.127811703E1
3.185174117E1,-3.497968674E1,-2.562789917E1,-2.697845459E1,5.107058559E1
3.186168917E1,-3.485015488E1,-2.549992371E1,-2.681811523E1,5.083296872E1
3.187163617E1,-3.474869919E1,-2.534683228E1,-2.690222168E1,5.073128752E1
3.188158317E1,-3.454930496E1,-2.539323425E1,-2.673135376E1,5.052757755E1
3.189153017E1,-3.479384995E1,-2.551681519E1,-2.661111450E1,5.069389772E1
3.190147717E1,-3.470293045E1,-2.534439087E1,-2.672985840E1,5.060747830E1
3.191142417E1,-3.463736343E1,-2.534393311E1,-2.646429443E1,5.042242329E1
3.192137117E1,-3.461835098E1,-2.535784912E1,-2.640319824E1,5.038431913E1
3.193131817E1,-3.450294113E1,-2.538024902E1,-2.646209717E1,5.034731943E1
3.194126517E1,-3.458684921E1,-2.525738525E1,-2.652670288E1,5.037709414E1
3.195121217E1,-3.447137833E1,-2.525906372E1,-2.668582153E1,5.038282738E1
3.196115917E1,-3.443046188E1,-2.524118042E1,-2.675222778E1,5.038110346E1
3.197110717E1,-3.448982620E1,-2.523843384E1,-2.671984863E1,5.040314440E1
3.198105417E1,-3.457137680E1,-2.514642334E1,-2.648406982E1,5.028845449E1
3.199100117E1,-3.471574020E1,-2.540856934E1,-2.635156250E1,5.044980535E1
3.200094817E1,-3.477516556E1,-2.515588379E1,-2.636486816E1,5.037099267E1
3.201089517E1,-3.487826157E1,-2.585565186E1,-2.654995728E1,5.089113964E1
3.202084258E1,-3.512955856E1,-2.623335266E1,-2.672140503E1,5.134499161E1
3.203078958E1,-3.534189987E1,-2.626600647E1,-2.675469971E1,5.152443050E1
3.204073658E1,-3.535236740E1,-2.630329895E1,-2.688146973E1,5.161653641E1
3.205068358E1,-3.532290268E1,-2.644039917E1,-2.693374634E1,5.169360554E1
3.206063058E1,-3.528994370E1,-2.629144287E1,-2.693603516E1,5.159622161E1
3.207057758E1,-3.532270432E1,-2.641519165E1,-2.696228027E1,5.169545771E1
3.208052558E1,-3.536166000E1,-2.635929871E1,-2.685617065E1,5.163829518E1
3.209047258E1,-3.529439926E1,-2.616563416E1,-2.682806396E1,5.147892818E1
3.210041958E1,-3.526368332E1,-2.613688660E1,-2.681765747E1,5.143783583E1
3.211036658E1,-3.532485580E1,-2.611991882E1,-2.691894531E1,5.152402560E1
3.212031358E1,-3.531717300E1,-2.590937805E1,-2.678787231E1,5.134382809E1
3.213026058E1,-3.549324417E1,-2.612065125E1,-2.683435059E1,5.159594146E1
3.214020758E1,-3.535675430E1,-2.611064148E1,-2.687237549E1,5.151689274E1
3.215015458E1,-3.537942886E1,-2.633819580E1,-2.707513428E1,5.175391232E1
3.216010158E1,-3.535721970E1,-2.625778198E1,-2.681118774E1,5.156009976E1
3.217004858E1,-3.539139938E1,-2.620434570E1,-2.671060181E1,5.150412734E1
3.217999558E1,-3.517245865E1,-2.623147583E1,-2.699722290E1,5.151739722E1
3.218994258E1,-3.519954300E1,-2.622949219E1,-2.703042603E1,5.155228432E1
3.219989058E1,-3.525363541E1,-2.625656128E1,-2.697906494E1,5.157611622E1
3.220983758E1,-3.518494797E1,-2.613565063E1,-2.665380859E1,5.129793670E1
3.221978458E1,-3.528796005E1,-2.599783325E1,-2.682159424E1,5.138604262E1
3.222973158E1,-3.534079361E1,-2.616293335E1,-2.650524902E1,5.134198088E1
3.223967858E1,-3.523102951E1,-2.618151855E1,-2.672091675E1,5.138778791E1
3.224962558E1,-3.516202164E1,-2.605096436E1,-2.677429199E1,5.130188321E1
3.225957258E1,-3.521729660E1,-2.604655457E1,-2.691384888E1,5.141046825E1
3.226951958E1,-3.526315689E1,-2.612992859E1,-2.679168701E1,5.142040349E1
3.227946658E1,-3.520009995E1,-2.624723816E1,-2.719149780E1,5.164631739E1
3.228941358E1,-3.530936813E1,-2.630105591E1,-2.707446289E1,5.168678323E1
3.229936058E1,-3.534608078E1,-2.618939209E1,-2.719525146E1,5.171857874E1
3.230930858E1,-3.535546494E1,-2.602143860E1,-2.704208374E1,5.155965924E1
3.231925558E1,-3.526943588E1,-2.623774719E1,-2.713946533E1,5.166142723E1
3.232920258E1,-3.520489883E1,-2.632421875E1,-2.726974487E1,5.172995631E1
3.233914958E1,-3.527845383E1,-2.648620605E1,-2.706628418E1,5.175589005E1
3.234909658E1,-3.528491592E1,-2.634086609E1,-2.697686768E1,5.163930584E1
3.235904358E1,-3.520551682E1,-2.639266968E1,-2.699621582E1,5.162167273E1
3.236899058E1,-3.531285477E1,-2.655996704E1,-2.709658813E1,5.183294946E1
3.237893758E1,-3.534281540E1,-2.653230286E1,-2.691882324E1,5.174650462E1
3.238888458E1,-3.542179489E1,-2.646058655E1,-2.708477783E1,5.185027853E1
3.239883158E1,-3.542286301E1,-2.643946838E1,-2.704138184E1,5.181757466E1
3.240877858E1,-3.538178635E1,-2.643479919E1,-2.711099243E1,5.182350166E1
3.241872658E1,-3.518011093E1,-2.618283081E1,-2.699530029E1,5.149686468E1
3.242867358E1,-3.532835007E1,-2.623211670E1,-2.696932983E1,5.160969886E1
3.243862058E1,-3.530627060E1,-2.622201538E1,-2.725112915E1,5.173732574E1
3.244856758E1,-3.531229782E1,-2.624916077E1,-2.710787964E1,5.167991831E1
3.245851458E1,-3.537591934E1,-2.635392761E1,-2.698406982E1,5.171194441E1
3.246846158E1,-3.530791855E1,-2.614164734E1,-2.678536987E1,5.145377418E1
3.247840858E1,-3.544890213E1,-2.622712708E1,-2.706134033E1,5.173782946E1
3.248835558E1,-3.548864365E1,-2.629454041E1,-2.706030273E1,5.179871299E1
3.249830258E1,-3.548917770E1,-2.631515503E1,-2.691485596E1,5.173372778E1
3.250824958E1,-3.538870621E1,-2.638507080E1,-2.698529053E1,5.173720511E1
3.251819658E1,-3.533900833E1,-2.618896484E1,-2.678881836E1,5.150095318E1
3.252814458E1,-3.549239731E1,-2.628132629E1,-2.683108521E1,5.167519242E1
3.253809158E1,-3.541700363E1,-2.623889160E1,-2.692800903E1,5.165231117E1
3.254803858E1,-3.540826797E1,-2.627694702E1,-2.696908569E1,5.168708706E1
3.255798558E1,-3.546083450E1,-2.644474792E1,-2.687377930E1,5.175901361E1
3.256793258E1,-3.548250961E1,-2.645573425E1,-2.710433960E1,5.189951434E1
3.257787958E1,-3.543395615E1,-2.646325684E1,-2.688555908E1,5.175618318E1
3.258782658E1,-3.537308884E1,-2.636671448E1,-2.688250732E1,5.166360659E1
3.259777358E1,-3.548270798E1,-2.644010925E1,-2.687188721E1,5.177065061E1
3.260772058E1,-3.528667068E1,-2.643806458E1,-2.671905518E1,5.155606944E1
3.261766758E1,-3.533455276E1,-2.638304138E1,-2.674441528E1,5.157382321E1
3.262761458E1,-3.538766098E1,-2.639187622E1,-2.687786865E1,5.168401594E1
3.263756158E1,-3.531549454E1,-2.635008240E1,-2.669326782E1,5.151739069E1
3.264750958E1,-3.550864029E1,-2.640730286E1,-2.691174316E1,5.179238457E1
3.265745658E1,-3.531847763E1,-2.652732849E1,-2.685275269E1,5.169298159E1
3.266740358E1,-3.534926987E1,-2.644297791E1,-2.685827637E1,5.167367773E1
3.267735058E1,-3.530176163E1,-2.653996277E1,-2.672476196E1,5.162167083E1
3.268729758E1,-3.526136398E1,-2.654493713E1,-2.684011841E1,5.165645587E1
3.269724458E1,-3.536366653E1,-2.639060974E1,-2.657690430E1,5.151101858E1
3.270719158E1,-3.530955887E1,-2.626757812E1,-2.665307617E1,5.145033603E1
3.271713858E1,-3.525034714E1,-2.635569763E1,-2.659609985E1,5.142530796E1
3.272708558E1,-3.530715561E1,-2.631221008E1,-2.686654663E1,5.158235129E1
3.273703258E1,-3.521735764E1,-2.613243103E1,-2.683038330E1,5.141046293E1
3.274697958E1,-3.525007248E1,-2.625244141E1,-2.683898926E1,5.149844302E1
3.275692658E1,-3.533040237E1,-2.625238037E1,-2.700219727E1,5.163858503E1
3.276687458E1,-3.510575485E1,-2.602667236E1,-2.708285522E1,5.141286556E1
3.277682158E1,-3.512784958E1,-2.611573792E1,-2.692633057E1,5.139090251E1
3.278676858E1,-3.527063370E1,-2.604779053E1,-2.682760620E1,5.140258211E1
3.279671558E1,-3.527882767E1,-2.613948059E1,-2.683398438E1,5.145804937E1
3.280666258E1,-3.527882767E1,-2.613948059E1,-2.683398438E1,5.145804937E1
3.281660958E1,-3.520145798E1,-2.609796143E1,-2.663644409E1,5.128105292E1
3.282655658E1,-3.513111496E1,-2.616441345E1,-2.654827881E1,5.122092226E1
3.283650358E1,-3.512325668E1,-2.614450073E1,-2.661581421E1,5.124041027E1
3.284645058E1,-3.506666946E1,-2.610186768E1,-2.688424683E1,5.131999153E1
3.285639758E1,-3.501754379E1,-2.596946716E1,-2.648608398E1,5.101131485E1
3.286634458E1,-3.520927048E1,-2.604585266E1,-2.670989990E1,5.129812785E1
3.287629258E1,-3.515738297E1,-2.621450806E1,-2.675775146E1,5.137333231E1
3.288623958E1,-3.514115524E1,-2.616363525E1,-2.668994141E1,5.130097050E1
3.289618658E1,-3.497607040E1,-2.573393250E1,-2.656549072E1,5.090467641E1
3.290613358E1,-3.516082382E1,-2.609924316E1,-2.682409668E1,5.135159382E1
3.291608058E1,-3.492468643E1,-2.557548523E1,-2.646514893E1,5.073700104E1
3.292602758E1,-3.476736069E1,-2.529214478E1,-2.633773804E1,5.041962318E1
3.293597458E1,-3.477099228E1,-2.527787781E1,-2.627249146E1,5.038091720E1
3.294592158E1,-3.476536942E1,-2.524667358E1,-2.634365845E1,5.039854936E1
3.295586858E1,-3.473685074E1,-2.545028687E1,-2.631115723E1,5.046427346E1
3.296581558E1,-3.474266434E1,-2.535560608E1,-2.626989746E1,5.039907735E1
3.297576258E1,-3.476943588E1,-2.526770020E1,-2.628945923E1,5.038358871E1
3.298571058E1,-3.478660965E1,-2.514381409E1,-2.637506104E1,5.037820404E1
3.299565758E1,-3.471856308E1,-2.519390869E1,-2.619036865E1,5.025979574E1
3.300560458E1,-3.467475510E1,-2.520056152E1,-2.642459106E1,5.035539648E1
3.301555158E1,-3.464236832E1,-2.517504883E1,-2.650662231E1,5.036345692E1
3.302549783E1,-3.453286362E1,-2.534126282E1,-2.633929443E1,5.028376181E1
3.303544483E1,-3.468632126E1,-2.516065979E1,-2.653701782E1,5.040250984E1
3.304539183E1,-3.468680954E1,-2.516896057E1,-2.635900879E1,5.031350392E1
3.305533883E1,-3.463518906E1,-2.519026184E1,-2.632980347E1,5.027329473E1
3.306528583E1,-3.470745468E1,-2.516969299E1,-2.638699341E1,5.034276787E1
3.307523283E1,-3.459638596E1,-2.505883789E1,-2.614224243E1,5.008265285E1
3.308517983E1,-3.471183395E1,-2.527313232E1,-2.665405273E1,5.053791805E1
3.309512683E1,-3.465456009E1,-2.515364075E1,-2.644174194E1,5.032702947E1
3.310507483E1,-3.472304916E1,-2.530593872E1,-2.651214600E1,5.048737033E1
3.311502183E1,-3.474064255E1,-2.531930542E1,-2.654986572E1,5.052598185E1
3.312496883E1,-3.456528854E1,-2.519956970E1,-2.660061646E1,5.037231661E1
3.313491583E1,-3.462969589E1,-2.499826050E1,-2.663134766E1,5.033247007E1
3.314486283E1,-3.460752487E1,-2.518705750E1,-2.647528076E1,5.032900888E1
3.315480983E1,-3.469031143E1,-2.540472412E1,-2.671405029E1,5.062072894E1
3.316475683E1,-3.477280045E1,-2.534226990E1,-2.670419312E1,5.064081579E1
3.317470383E1,-3.484856033E1,-2.533747864E1,-2.647250366E1,5.056879899E1
3.318465083E1,-3.479921341E1,-2.541064453E1,-2.658270264E1,5.062930168E1
3.319459783E1,-3.466382980E1,-2.533274841E1,-2.638336182E1,5.039256909E1
3.320454483E1,-3.467229843E1,-2.524008179E1,-2.639337158E1,5.035712532E1
3.321449183E1,-3.467592239E1,-2.537463379E1,-2.650576782E1,5.048611058E1
3.322443983E1,-3.468548965E1,-2.555982971E1,-2.665148926E1,5.066251047E1
3.323438683E1,-3.472036362E1,-2.542581177E1,-2.660733032E1,5.059570714E1
3.324433383E1,-3.482977676E1,-2.547918701E1,-2.660241699E1,5.069507777E1
3.325428083E1,-3.479130173E1,-2.544172668E1,-2.640722656E1,5.054757904E1
3.326422783E1,-3.480184555E1,-2.546287537E1,-2.651187134E1,5.062021135E1
3.327417483E1,-3.462666702E1,-2.534335327E1,-2.644613647E1,5.040525527E1
3.328412183E1,-3.479719925E1,-2.548675537E1,-2.650543213E1,5.062566254E1
3.329406883E1,-3.466551590E1,-2.536465454E1,-2.634963989E1,5.039213446E1
3.330401583E1,-3.468172073E1,-2.537232971E1,-2.652978516E1,5.050154818E1
3.331396283E1,-3.482751846E1,-2.542738342E1,-2.667224121E1,5.070420418E1
3.332390983E1,-3.474795914E1,-2.526060486E1,-2.658367920E1,5.051941035E1
3.333385783E1,-3.475070572E1,-2.547390747E1,-2.666223145E1,5.066957761E1
3.334380483E1,-3.472215652E1,-2.549913025E1,-2.633840942E1,5.049302534E1
3.335375183E1,-3.477274704E1,-2.546601868E1,-2.670187378E1,5.070159867E1
3.336369883E1,-3.473833847E1,-2.554364014E1,-2.654428101E1,5.063426276E1
3.337364583E1,-3.471917343E1,-2.550343323E1,-2.670184326E1,5.068367137E1
3.338359283E1,-3.469682693E1,-2.549818420E1,-2.666659546E1,5.064715698E1
3.339353983E1,-3.461035538E1,-2.554119873E1,-2.654724121E1,5.054686487E1
3.340348683E1,-3.467932510E1,-2.561381531E1,-2.660720825E1,5.066228040E1
3.341343383E1,-3.469134903E1,-2.557279968E1,-2.635476685E1,5.051763570E1
3.342338083E1,-3.472559738E1,-2.539285278E1,-2.639083862E1,5.046920298E1
3.343332783E1,-3.467770767E1,-2.549528503E1,-2.634069824E1,5.046172165E1
3.344327483E1,-3.465208054E1,-2.551559448E1,-2.664328003E1,5.061300839E1
3.345322283E1,-3.453145981E1,-2.543127441E1,-2.670260620E1,5.051930931E1
3.346316983E1,-3.466753769E1,-2.562864685E1,-2.650302124E1,5.060707306E1
3.347311683E1,-3.475747299E1,-2.550791931E1,-2.663092041E1,5.067486357E1
3.348306383E1,-3.452021408E1,-2.543127441E1,-2.645465088E1,5.038098304E1
3.349301083E1,-3.466333389E1,-2.541767883E1,-2.653170776E1,5.051273731E1
3.350295783E1,-3.465250778E1,-2.547131348E1,-2.636804199E1,5.044658308E1
3.351290483E1,-3.466125107E1,-2.536071777E1,-2.634988403E1,5.038734683E1
3.352285183E1,-3.466991043E1,-2.534989929E1,-2.625756836E1,5.033964620E1
3.353279883E1,-3.476728439E1,-2.540678406E1,-2.631442261E1,5.046501340E1
3.354274583E1,-3.462820053E1,-2.547889709E1,-2.628137207E1,5.038846085E1
3.355269283E1,-3.459135056E1,-2.538645935E1,-2.630389404E1,5.032820972E1
3.356263983E1,-3.463514328E1,-2.552291870E1,-2.655422974E1,5.055827970E1
3.357258783E1,-3.457690811E1,-2.510745239E1,-2.624197388E1,5.014566714E1
3.358253483E1,-3.452642441E1,-2.505139160E1,-2.611871338E1,5.001833056E1
3.359248183E1,-3.466111374E1,-2.516383362E1,-2.626196289E1,5.024243249E1
3.360242883E1,-3.473744583E1,-2.506864929E1,-2.618743896E1,5.020865742E1
3.361237583E1,-3.488565445E1,-2.532408142E1,-2.632070923E1,5.050839257E1
3.362232283E1,-3.482631302E1,-2.540449524E1,-2.652548218E1,5.061483638E1
3.363226983E1,-3.476915359E1,-2.548805237E1,-2.649136353E1,5.059967586E1
3.364221683E1,-3.478055191E1,-2.557579041E1,-2.638842773E1,5.059799368E1
3.365216383E1,-3.477466202E1,-2.538185120E1,-2.651998901E1,5.056506013E1
3.366211083E1,-3.463386154E1,-2.513534546E1,-2.643927002E1,5.030233549E1
3.367205783E1,-3.460123062E1,-2.508616638E1,-2.657165527E1,5.032508091E1
3.368200483E1,-3.456879044E1,-2.490074158E1,-2.647909546E1,5.016164570E1
3.369195283E1,-3.461358261E1,-2.503739929E1,-2.663793945E1,5.034432722E1
3.370189983E1,-3.451755142E1,-2.513394165E1,-2.670303345E1,5.036098067E1
3.371184683E1,-3.454503250E1,-2.523771667E1,-2.680139160E1,5.048382122E1
3.372179383E1,-3.454169846E1,-2.511201477E1,-2.670324707E1,5.036671145E1
3.373174083E1,-3.460743332E1,-2.526913452E1,-2.662042236E1,5.044651115E1
3.374168783E1,-3.474488449E1,-2.542536926E1,-2.685787964E1,5.074447851E1
3.375163483E1,-3.467060471E1,-2.531263733E1,-2.668136597E1,5.054380011E1
3.376158183E1,-3.478943253E1,-2.530310059E1,-2.656207275E1,5.055784038E1
3.377152883E1,-3.468790817E1,-2.491574097E1,-2.634155273E1,5.017890515E1
3.378147583E1,-3.467602921E1,-2.508961487E1,-2.633770752E1,5.025525458E1
3.379142283E1,-3.463750839E1,-2.514228821E1,-2.633038330E1,5.025117639E1
3.380136983E1,-3.479166031E1,-2.527488708E1,-2.655416870E1,5.054110624E1
3.381131783E1,-3.468510056E1,-2.529962158E1,-2.665237427E1,5.053193156E1
3.382126483E1,-3.451772690E1,-2.495690918E1,-2.640734863E1,5.011655263E1
3.383121183E1,-3.473192215E1,-2.525878906E1,-2.657263184E1,5.050165942E1
3.384115883E1,-3.473192215E1,-2.525878906E1,-2.657263184E1,5.050165942E1
3.385110583E1,-3.484622574E1,-2.529467773E1,-2.660809326E1,5.061690229E1
3.386105283E1,-3.472913742E1,-2.497349548E1,-2.660595703E1,5.037524603E1
3.387099983E1,-3.466118240E1,-2.515892029E1,-2.674053955E1,5.049183391E1
3.388094683E1,-3.468020248E1,-2.511752319E1,-2.677090454E1,5.050037372E1
3.389089383E1,-3.460023117E1,-2.502215576E1,-2.674835205E1,5.038609544E1
3.390084083E1,-3.461677933E1,-2.486721802E1,-2.641555786E1,5.014460729E1
3.391078783E1,-3.461395645E1,-2.509957886E1,-2.677328491E1,5.044723605E1
3.392073583E1,-3.451722336E1,-2.484959412E1,-2.684228516E1,5.029363089E1
3.393068283E1,-3.445182419E1,-2.520597839E1,-2.685192871E1,5.043109767E1
3.394062983E1,-3.438051224E1,-2.511114502E1,-2.686645508E1,5.034278135E1
3.395057683E1,-3.442846298E1,-2.510368347E1,-2.683724976E1,5.035625047E1
3.396052383E1,-3.452701187E1,-2.534645081E1,-2.679901123E1,5.052468822E1
3.397047083E1,-3.485993576E1,-2.577534485E1,-2.686978149E1,5.100557500E1
3.398041783E1,-3.503866196E1,-2.607284546E1,-2.690979004E1,5.129949222E1
3.399036483E1,-3.478949356E1,-2.601301575E1,-2.674761963E1,5.101392953E1
3.400031183E1,-3.485513687E1,-2.614102173E1,-2.688418579E1,5.119563486E1
3.401025883E1,-3.517327499E1,-2.643472290E1,-2.686022949E1,5.155022577E1
3.402020583E1,-3.515989304E1,-2.633528137E1,-2.685162354E1,5.148567577E1
3.403015308E1,-3.509725571E1,-2.640676880E1,-2.682659912E1,5.146650578E1
3.404010008E1,-3.511358261E1,-2.628750610E1,-2.688964844E1,5.144948837E1
3.405004808E1,-3.512724686E1,-2.632531738E1,-2.688378906E1,5.147508059E1
3.405999508E1,-3.518655014E1,-2.615563965E1,-2.676565552E1,5.136741293E1
3.406994208E1,-3.517354202E1,-2.640618896E1,-2.692272949E1,5.156838409E1
3.407988908E1,-3.512347794E1,-2.639857483E1,-2.684652710E1,5.149057654E1
3.408983608E1,-3.502671432E1,-2.597482300E1,-2.646002197E1,5.100681238E1
3.409978308E1,-3.517272568E1,-2.613194275E1,-2.688803101E1,5.140977801E1
3.410973008E1,-3.524413681E1,-2.610835266E1,-2.670523071E1,5.135138368E1
3.411967708E1,-3.507421494E1,-2.606430054E1,-2.666735840E1,5.119273698E1
3.412962408E1,-3.519227982E1,-2.609271240E1,-2.676965332E1,5.134141153E1
3.413957108E1,-3.527096939E1,-2.618533325E1,-2.673416138E1,5.142400552E1
3.414951808E1,-3.532538223E1,-2.616160583E1,-2.676797485E1,5.146685076E1
3.415946608E1,-3.518121719E1,-2.611944580E1,-2.668194580E1,5.130175166E1
3.416941308E1,-3.511613083E1,-2.616069031E1,-2.668881226E1,5.128174199E1
3.417936008E1,-3.526629257E1,-2.623545837E1,-2.683615112E1,5.149941432E1
3.418930708E1,-3.517000198E1,-2.624449158E1,-2.679644775E1,5.141742885E1
3.419925408E1,-3.525700760E1,-2.627267456E1,-2.649160767E1,5.133337404E1
3.420920108E1,-3.518680191E1,-2.619682312E1,-2.668484497E1,5.134652395E1
3.421914808E1,-3.517177963E1,-2.619737244E1,-2.663839722E1,5.131238263E1
3.422909508E1,-3.500352097E1,-2.615782166E1,-2.644287109E1,5.107546912E1
3.423904208E1,-3.509381485E1,-2.604028320E1,-2.641369629E1,5.106227122E1
3.424898908E1,-3.519310379E1,-2.621987915E1,-2.658050537E1,5.130847769E1
3.425893608E1,-3.520082474E1,-2.621284485E1,-2.650283813E1,5.126998856E1
3.426888308E1,-3.518350601E1,-2.612948608E1,-2.664538574E1,5.128943088E1
3.427883008E1,-3.525242233E1,-2.606411743E1,-2.659155273E1,5.127555143E1
3.428877808E1,-3.521757889E1,-2.604757690E1,-2.663504028E1,5.126577315E1
3.429872508E1,-3.507632828E1,-2.604130554E1,-2.676257324E1,5.123215520E1
3.430867208E1,-3.511870956E1,-2.627316284E1,-2.669854736E1,5.134603469E1
3.431861908E1,-3.524184036E1,-2.614978027E1,-2.678457642E1,5.141217613E1
3.432856608E1,-3.531199265E1,-2.633078003E1,-2.672763062E1,5.152293703E1
3.433851308E1,-3.522596359E1,-2.625595093E1,-2.652969360E1,5.132317325E1
3.434846008E1,-3.520888138E1,-2.620715332E1,-2.676281738E1,5.140747618E1
3.435840708E1,-3.509184647E1,-2.613746643E1,-2.669320679E1,5.125555705E1
3.436835408E1,-3.514423752E1,-2.617355347E1,-2.680151367E1,5.136626779E1
3.437830108E1,-3.499657822E1,-2.609402466E1,-2.691131592E1,5.128233160E1
3.438824808E1,-3.515410995E1,-2.605030823E1,-2.692633057E1,5.137564874E1
3.439819608E1,-3.517792130E1,-2.608572388E1,-2.677673340E1,5.133171133E1
3.440814308E1,-3.513824844E1,-2.610633850E1,-2.668209839E1,5.126569797E1
3.441809008E1,-3.515396500E1,-2.606347656E1,-2.665414429E1,5.124011586E1
3.442803708E1,-3.515726852E1,-2.611105347E1,-2.672384644E1,5.130287138E1
3.443798408E1,-3.514155197E1,-2.615997314E1,-2.692413330E1,5.142160853E1
3.444793108E1,-3.520746231E1,-2.623527527E1,-2.684124756E1,5.146171044E1
3.445787808E1,-3.517381668E1,-2.627679443E1,-2.690093994E1,5.149104656E1
3.446782508E1,-3.502032089E1,-2.619914246E1,-2.688937378E1,5.134059177E1
3.447777208E1,-3.491298294E1,-2.604179382E1,-2.673699951E1,5.110732380E1
3.448771908E1,-3.487500381E1,-2.626765442E1,-2.650000000E1,5.107353091E1
3.449766608E1,-3.507865524E1,-2.633306885E1,-2.680813599E1,5.140640742E1
3.450761308E1,-3.509552383E1,-2.611904907E1,-2.663861084E1,5.122027045E1
3.451756008E1,-3.517483139E1,-2.624118042E1,-2.663925171E1,5.133729682E1
3.452750808E1,-3.498191452E1,-2.632630920E1,-2.646215820E1,5.115715704E1
3.453745508E1,-3.505228806E1,-2.634915161E1,-2.680267334E1,5.139381273E1
3.454740208E1,-3.500076675E1,-2.621302795E1,-2.675753784E1,5.126541075E1
3.455734908E1,-3.506351852E1,-2.623579407E1,-2.668795776E1,5.128366515E1
3.456729608E1,-3.514088058E1,-2.610057068E1,-2.650613403E1,5.117320021E1
3.457724308E1,-3.523096848E1,-2.615580750E1,-2.664767456E1,5.133659479E1
3.458719008E1,-3.530840683E1,-2.623442078E1,-2.672216797E1,5.146846304E1
3.459713708E1,-3.527335739E1,-2.625094604E1,-2.648205566E1,5.132856108E1
3.460708408E1,-3.521651840E1,-2.628384399E1,-2.643667603E1,5.128295489E1
3.461703108E1,-3.516897964E1,-2.632015991E1,-2.637643433E1,5.123791794E1
3.462697808E1,-3.535203171E1,-2.628796387E1,-2.652597046E1,5.142421899E1
3.463692508E1,-3.533366776E1,-2.630076599E1,-2.699200439E1,5.166010714E1
3.464687308E1,-3.518781662E1,-2.630827332E1,-2.657559204E1,5.134753914E1
3.465682008E1,-3.524478531E1,-2.643762207E1,-2.676702881E1,5.155207642E1
3.466676708E1,-3.518937302E1,-2.633853149E1,-2.688796997E1,5.152643151E1
3.467671408E1,-3.508902359E1,-2.633517456E1,-2.696453857E1,5.149628468E1
3.468666108E1,-3.508381271E1,-2.639233398E1,-2.688940430E1,5.148270847E1
3.469660808E1,-3.514953995E1,-2.647677612E1,-2.701571655E1,5.163679670E1
3.470655508E1,-3.514461136E1,-2.635519409E1,-2.720559692E1,5.167092478E1
